,TARGET,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,JOB
41746,0,N,N,90000.0,-11639,-3333,Waiters/barmen staff
41747,0,Y,N,450000.0,-16009,-4642,Sales staff
41748,0,Y,Y,135000.0,-14935,-1753,Sales staff
41749,0,N,N,157500.0,-15198,-1357,Laborers
41750,0,Y,Y,72000.0,-17136,-1266,Sales staff
41751,0,N,Y,157500.0,-12009,-1912,Sales staff
41752,0,Y,Y,180000.0,-11445,-3319,Sales staff
41753,0,N,N,148500.0,-13574,-109,Laborers
41754,0,N,Y,180000.0,-17386,-888,Laborers
41755,0,Y,Y,675000.0,-18196,-2472,Managers
41756,0,Y,Y,135000.0,-16211,-1406,Laborers
41757,0,N,N,225000.0,-15355,-3999,Sales staff
41758,0,N,Y,225000.0,-12394,-381,Laborers
41759,0,Y,Y,585000.0,-16653,-1646,Drivers
41760,0,Y,Y,202500.0,-10353,-1691,Drivers
41761,0,N,Y,108000.0,-14028,-3277,Core staff
41762,0,N,Y,225000.0,-16202,-2939,Managers
41763,0,N,Y,202500.0,-19431,-6226,High skill tech staff
41764,0,Y,N,112500.0,-10028,-1618,Core staff
41765,0,N,Y,157500.0,-14197,-3350,High skill tech staff
41766,0,Y,N,126000.0,-17931,-5437,Drivers
41767,0,Y,Y,157500.0,-10808,-1739,Core staff
41768,0,N,Y,67500.0,-16694,-412,Sales staff
41769,0,N,Y,112500.0,-17243,-2378,Laborers
41770,0,N,Y,225000.0,-16772,-279,High skill tech staff
41771,0,N,N,247500.0,-16306,-4904,Laborers
41772,0,N,N,112500.0,-14667,-1048,Accountants
41773,0,N,N,112500.0,-14074,-4720,Core staff
41774,0,Y,N,247500.0,-13546,-2142,Laborers
41775,0,N,N,270000.0,-13266,-2341,Core staff
41776,0,Y,N,135000.0,-12523,-2482,Managers
41777,0,N,N,171000.0,-14622,-1160,Core staff
41778,0,N,N,112500.0,-11028,-110,Sales staff
41779,0,N,Y,202500.0,-18596,-7288,Core staff
41780,0,Y,Y,270000.0,-19960,-5679,Accountants
41781,0,Y,Y,225000.0,-13456,-992,Drivers
41782,0,N,Y,157500.0,-15645,-4280,Core staff
41783,0,N,Y,112500.0,-13593,-1692,Sales staff
41784,0,N,Y,135000.0,-16728,-880,Laborers
41785,0,N,Y,720000.0,-16722,-2223,Managers
41786,0,N,Y,247500.0,-20030,-2607,Cooking staff
41787,0,N,Y,135000.0,-17068,-8325,Laborers
41788,0,N,N,144000.0,-16641,-9988,Sales staff
41789,0,Y,Y,180000.0,-20644,-3873,Medicine staff
41790,0,Y,N,270000.0,-19341,-7314,Managers
41791,0,N,Y,360000.0,-17965,-2775,Private service staff
41792,0,N,Y,90000.0,-18246,-6070,Managers
41793,0,N,Y,630000.0,-22001,-1539,Accountants
41794,0,N,N,180000.0,-18382,-4548,Accountants
41795,0,Y,N,157500.0,-21369,-12253,Drivers
41796,0,Y,Y,112500.0,-10551,-3000,Core staff
41797,0,Y,Y,144000.0,-21871,-5665,Cooking staff
41798,0,Y,Y,225000.0,-15671,-232,Laborers
41799,0,Y,N,270000.0,-15292,-645,Drivers
41800,0,N,Y,180000.0,-14279,-2939,Sales staff
41801,0,N,N,180000.0,-9930,-2324,Laborers
41802,0,Y,Y,135000.0,-14439,-6094,Core staff
41803,0,N,Y,315000.0,-18018,-11157,Private service staff
41804,0,Y,N,765000.0,-16503,-1138,Managers
41805,0,N,Y,112500.0,-15171,-1508,Drivers
41806,0,Y,N,135000.0,-18934,-1915,Laborers
41807,0,Y,Y,315000.0,-12666,-1648,Laborers
41808,0,Y,Y,256500.0,-13084,-1561,Drivers
41809,0,Y,Y,270000.0,-10942,-412,Drivers
41810,0,Y,N,202500.0,-15974,-4867,Drivers
41811,0,Y,N,427500.0,-16691,-1565,Managers
41812,0,N,Y,157500.0,-13389,-958,Laborers
41813,0,Y,Y,90000.0,-16536,-655,Drivers
41814,0,N,N,85500.0,-15014,-6866,Core staff
41815,0,Y,Y,144000.0,-21871,-5665,Cooking staff
41816,0,N,N,76500.0,-10080,-735,Sales staff
41817,0,Y,N,72000.0,-15185,-227,Medicine staff
41818,0,Y,Y,360000.0,-11613,-4031,Laborers
41819,0,N,Y,202500.0,-14143,-275,Drivers
41820,0,Y,Y,180000.0,-14226,-3059,Sales staff
41821,0,N,N,202500.0,-11309,-2713,Sales staff
41822,0,N,Y,324000.0,-13482,-4795,Managers
41823,0,N,Y,130500.0,-12676,-3455,Core staff
41824,0,N,Y,90000.0,-16691,-1291,High skill tech staff
41825,0,N,Y,225000.0,-9418,-1595,Managers
41826,0,Y,Y,360000.0,-11767,-3883,Managers
41827,0,N,Y,112500.0,-10594,-2116,Security staff
41828,0,Y,N,360000.0,-16379,-1033,High skill tech staff
41829,0,Y,N,202500.0,-11942,-3638,Sales staff
41830,0,N,Y,180000.0,-19187,-1218,Cooking staff
41831,0,Y,N,180000.0,-14732,-4491,Core staff
41832,0,N,Y,157500.0,-19869,-238,Sales staff
41833,0,N,Y,90000.0,-16725,-5618,Low-skill Laborers
41834,0,Y,Y,261000.0,-15936,-1508,Managers
41835,0,N,N,180000.0,-19575,-2901,Sales staff
41836,0,N,Y,99000.0,-12752,-433,Accountants
41837,0,N,N,135000.0,-9493,-130,Cooking staff
41838,0,N,N,162000.0,-20008,-6578,Core staff
41839,0,N,N,180000.0,-10267,-2593,Sales staff
41840,0,Y,Y,135000.0,-9085,-109,Core staff
41841,0,Y,N,225000.0,-18684,-2423,Drivers
41842,0,Y,N,315000.0,-9095,-926,Core staff
41843,0,N,N,112500.0,-20154,-5706,Drivers
41844,0,N,N,225000.0,-13021,-5082,Managers
41845,0,N,N,193500.0,-15412,-4691,Laborers
41846,0,N,Y,180000.0,-16490,-2750,High skill tech staff
41847,0,Y,N,148500.0,-12655,-2043,High skill tech staff
41848,0,N,N,202500.0,-21381,-156,Managers
41849,0,N,Y,225000.0,-15226,-1020,Sales staff
41850,0,Y,Y,117000.0,-19351,-1023,Laborers
41851,0,N,N,171000.0,-16241,-8862,Drivers
41852,0,Y,Y,225000.0,-16984,-1267,Drivers
41853,0,Y,N,202500.0,-14096,-1344,Accountants
41854,0,N,N,225000.0,-19488,-3119,Sales staff
41855,0,N,Y,225000.0,-12756,-1169,Sales staff
41856,0,Y,Y,90000.0,-16858,-3124,Private service staff
41857,0,N,Y,180000.0,-8862,-716,Laborers
41858,0,N,Y,112500.0,-8237,-1281,High skill tech staff
41859,0,Y,Y,135000.0,-16859,-1659,Drivers
41860,0,N,Y,135000.0,-18719,-1473,Laborers
41861,0,Y,N,135000.0,-11440,-4663,High skill tech staff
41862,0,N,Y,283500.0,-17651,-2384,Private service staff
41863,0,Y,Y,135000.0,-11945,-735,Laborers
41864,0,Y,Y,315000.0,-8440,-1206,Sales staff
41865,0,Y,N,247500.0,-15932,-4490,High skill tech staff
41866,0,N,N,157500.0,-15100,-3500,Cooking staff
41867,0,Y,Y,90000.0,-13483,-5345,Laborers
41868,0,Y,Y,135000.0,-14221,-1542,Private service staff
41869,0,N,N,90000.0,-10253,-1462,Laborers
41870,0,N,N,211500.0,-14636,-4690,Laborers
41871,0,N,Y,112500.0,-21215,-808,Medicine staff
41872,0,N,Y,153000.0,-13283,-1324,Accountants
41873,0,Y,Y,270000.0,-14052,-140,Sales staff
41874,0,Y,Y,157500.0,-10845,-521,High skill tech staff
41875,0,N,Y,162000.0,-15027,-88,Accountants
41876,0,N,Y,225000.0,-13600,-5711,Core staff
41877,0,N,N,202500.0,-14364,-6352,Laborers
41878,0,Y,N,270000.0,-11172,-3504,Laborers
41879,0,N,N,211500.0,-14636,-4690,Laborers
41880,0,Y,Y,247500.0,-19046,-5618,Laborers
41881,0,Y,N,180000.0,-11178,-219,Drivers
41882,0,Y,N,90000.0,-13891,-7080,Medicine staff
41883,0,N,Y,135000.0,-19780,-7097,Laborers
41884,0,N,Y,49500.0,-19606,-12513,Laborers
41885,0,Y,Y,247500.0,-17887,-567,Drivers
41886,0,N,Y,337500.0,-21407,-3877,Accountants
41887,0,Y,Y,225000.0,-10882,-4126,Managers
41888,0,Y,Y,180000.0,-13059,-4813,Laborers
41889,0,N,N,67500.0,-16182,-2827,Cooking staff
41890,0,Y,Y,315000.0,-12615,-1156,Laborers
41891,0,Y,Y,135000.0,-14926,-789,Cooking staff
41892,0,N,Y,112500.0,-14423,-4571,Accountants
41893,0,N,N,225000.0,-12079,-1984,Core staff
41894,0,Y,Y,202500.0,-15978,-3472,Core staff
41895,0,Y,N,112500.0,-21842,-3869,High skill tech staff
41896,0,Y,N,135000.0,-10068,-219,Sales staff
41897,0,N,N,270000.0,-14269,-1273,Laborers
41898,0,Y,Y,292500.0,-13284,-4439,Sales staff
41899,0,Y,Y,135000.0,-16548,-1350,Core staff
41900,0,N,Y,198000.0,-9649,-140,Managers
41901,0,N,Y,67500.0,-15675,-283,Medicine staff
41902,0,Y,Y,103500.0,-15389,-607,Laborers
41903,0,N,Y,126000.0,-22811,-2234,High skill tech staff
41904,0,N,Y,90000.0,-16280,-3694,Sales staff
41905,0,N,N,360000.0,-14805,-1922,Sales staff
41906,0,N,N,72000.0,-18799,-1466,Cleaning staff
41907,0,Y,N,157500.0,-13146,-2163,High skill tech staff
41908,0,N,N,135000.0,-12546,-2539,Low-skill Laborers
41909,0,Y,Y,252000.0,-21663,-8015,Core staff
41910,0,N,Y,234000.0,-20693,-8036,Core staff
41911,0,Y,N,202500.0,-19318,-918,Laborers
41912,0,Y,Y,247500.0,-14667,-1422,Sales staff
41913,0,Y,Y,180000.0,-9570,-2620,Drivers
41914,0,Y,Y,135000.0,-16271,-3111,Core staff
41915,0,N,Y,225000.0,-14357,-3120,Sales staff
41916,0,Y,Y,247500.0,-10952,-3577,Laborers
41917,0,Y,Y,225000.0,-19457,-2407,Laborers
41918,0,Y,Y,180000.0,-14272,-596,Drivers
41919,0,N,Y,135000.0,-16323,-5467,Medicine staff
41920,0,N,Y,144000.0,-18136,-10110,High skill tech staff
41921,0,N,Y,90000.0,-18427,-1296,Laborers
41922,0,N,Y,108000.0,-15997,-7341,Laborers
41923,0,Y,N,405000.0,-14166,-2404,Medicine staff
41924,0,Y,N,270000.0,-11172,-3504,Laborers
41925,0,Y,N,225000.0,-16314,-1040,High skill tech staff
41926,0,N,Y,675000.0,-15843,-1398,Sales staff
41927,0,Y,Y,225000.0,-12564,-819,Private service staff
41928,0,N,Y,193500.0,-17880,-9858,Cooking staff
41929,0,N,Y,225000.0,-15401,-3878,Laborers
41930,0,N,Y,315000.0,-10499,-545,Laborers
41931,0,Y,Y,180000.0,-9862,-2988,Core staff
41932,0,Y,Y,121500.0,-10991,-637,Laborers
41933,0,Y,Y,135000.0,-12175,-1463,Core staff
41934,0,N,Y,247500.0,-16340,-8647,Medicine staff
41935,0,N,Y,157500.0,-10086,-1679,Sales staff
41936,0,Y,Y,121500.0,-14280,-533,Sales staff
41937,0,N,Y,225000.0,-18934,-1539,Accountants
41938,0,Y,Y,67500.0,-12821,-931,Laborers
41939,0,N,Y,112500.0,-21271,-14473,High skill tech staff
41940,0,Y,N,202500.0,-14555,-1838,Core staff
41941,0,N,N,306000.0,-18635,-8643,Managers
41942,0,Y,Y,135000.0,-9497,-1052,Laborers
41943,0,Y,N,112500.0,-16044,-6693,High skill tech staff
41944,0,Y,Y,337500.0,-11555,-4097,High skill tech staff
41945,0,N,Y,225000.0,-22897,-1812,Managers
41946,0,Y,N,652500.0,-19137,-349,Managers
41947,0,N,Y,180000.0,-17289,-5550,Managers
41948,0,N,Y,360000.0,-16027,-5639,Managers
41949,0,Y,Y,292500.0,-11714,-765,High skill tech staff
41950,0,Y,Y,135000.0,-15013,-3846,Laborers
41951,0,N,N,135000.0,-12269,-604,Managers
41952,0,N,N,121500.0,-12338,-3283,Drivers
41953,0,Y,N,135000.0,-11616,-825,High skill tech staff
41954,0,N,Y,225000.0,-9615,-2266,Managers
41955,0,Y,N,315000.0,-18214,-5210,Laborers
41956,0,Y,Y,225000.0,-18868,-11954,Managers
41957,0,Y,N,144000.0,-14407,-1345,HR staff
41958,0,Y,Y,180000.0,-10433,-3019,Laborers
41959,0,N,Y,180000.0,-19783,-3992,Managers
41960,0,Y,Y,135000.0,-11312,-472,Sales staff
41961,0,N,Y,315000.0,-13375,-793,Cooking staff
41962,0,N,Y,292500.0,-19865,-9076,Drivers
41963,0,N,Y,67500.0,-16694,-412,Sales staff
41964,0,N,Y,112500.0,-14071,-3806,Laborers
41965,0,Y,N,157500.0,-9124,-960,Drivers
41966,0,Y,Y,135000.0,-16969,-703,Drivers
41967,0,N,Y,202500.0,-12196,-2218,Accountants
41968,0,Y,Y,180000.0,-13059,-4813,Laborers
41969,0,N,Y,135000.0,-14874,-2407,Core staff
41970,0,Y,Y,247500.0,-11992,-3579,Managers
41971,0,Y,Y,135000.0,-19322,-663,Laborers
41972,0,Y,Y,180000.0,-10091,-643,High skill tech staff
41973,0,Y,Y,135000.0,-13770,-4369,Sales staff
41974,0,Y,N,225000.0,-9932,-668,Accountants
41975,0,Y,Y,108000.0,-20839,-536,Laborers
41976,0,Y,Y,585000.0,-16653,-1646,Drivers
41977,0,N,Y,157500.0,-10086,-1679,Sales staff
41978,0,N,Y,112500.0,-16974,-862,Cooking staff
41979,0,Y,N,67500.0,-13876,-5370,High skill tech staff
41980,0,Y,N,157500.0,-8466,-1236,Laborers
41981,0,Y,N,166500.0,-18224,-4583,Core staff
41982,0,Y,N,360000.0,-10276,-556,Drivers
41983,0,N,Y,115200.0,-14876,-716,Laborers
41984,0,N,Y,112500.0,-13656,-2207,Sales staff
41985,0,N,Y,112500.0,-21864,-999,Cooking staff
41986,0,Y,N,342000.0,-12214,-3807,Core staff
41987,0,Y,N,180000.0,-14867,-586,Drivers
41988,0,Y,Y,222750.0,-16944,-1324,Drivers
41989,0,N,N,135000.0,-14677,-5361,Cleaning staff
41990,0,Y,Y,157500.0,-14330,-1936,Sales staff
41991,0,Y,Y,315000.0,-17543,-2851,Drivers
41992,0,N,N,180000.0,-14687,-7401,High skill tech staff
41993,0,Y,Y,270000.0,-19164,-3825,Laborers
41994,0,N,N,67500.0,-16182,-2827,Cooking staff
41995,0,N,Y,247500.0,-11268,-2545,Laborers
41996,0,N,N,99000.0,-9538,-827,Medicine staff
41997,0,N,Y,123750.0,-16686,-599,Cleaning staff
41998,0,Y,Y,90000.0,-15525,-3357,Accountants
41999,0,Y,Y,135000.0,-9042,-1000,Laborers
42000,0,Y,N,202500.0,-11648,-4275,Core staff
42001,0,Y,Y,148500.0,-14962,-5176,Laborers
42002,0,Y,Y,180000.0,-12258,-5450,Drivers
42003,0,Y,Y,333000.0,-11525,-1616,Managers
42004,0,Y,N,225000.0,-13188,-227,Managers
42005,0,N,Y,112500.0,-17732,-6883,Core staff
42006,0,N,Y,202500.0,-13582,-3472,Sales staff
42007,0,Y,N,112500.0,-22111,-2325,Drivers
42008,0,N,N,202500.0,-11309,-2713,Sales staff
42009,0,N,Y,121500.0,-13488,-1305,Cooking staff
42010,0,N,Y,202500.0,-15598,-7786,Core staff
42011,0,N,N,292500.0,-12454,-4030,Sales staff
42012,0,Y,Y,306000.0,-13505,-1234,Managers
42013,0,N,N,135000.0,-16415,-3054,Private service staff
42014,0,N,Y,252000.0,-16482,-1051,Core staff
42015,0,N,Y,135000.0,-16066,-8507,Medicine staff
42016,0,N,Y,202500.0,-13920,-904,Core staff
42017,0,N,Y,225000.0,-16505,-1862,Core staff
42018,0,Y,Y,225000.0,-14560,-2422,Laborers
42019,0,N,N,157500.0,-13549,-2877,Accountants
42020,0,N,N,130500.0,-15140,-4816,Cleaning staff
42021,0,Y,N,225000.0,-10102,-551,Laborers
42022,0,N,Y,135000.0,-17439,-6853,Laborers
42023,0,N,N,157500.0,-21261,-405,Security staff
42024,0,N,Y,45000.0,-15724,-1389,Sales staff
42025,0,Y,N,148500.0,-12930,-2865,Drivers
42026,0,Y,Y,180000.0,-14082,-1800,Managers
42027,0,Y,Y,315000.0,-9130,-1390,Core staff
42028,0,Y,Y,180000.0,-12005,-2146,Accountants
42029,0,Y,Y,360000.0,-10821,-2847,Managers
42030,0,Y,Y,225000.0,-12322,-3717,Core staff
42031,0,Y,N,202500.0,-16804,-1922,Laborers
42032,0,Y,Y,121500.0,-14543,-2105,Drivers
42033,0,Y,Y,157500.0,-19487,-3255,Laborers
42034,0,Y,Y,360000.0,-10597,-574,Medicine staff
42035,0,N,Y,112500.0,-16974,-862,Cooking staff
42036,0,Y,Y,121500.0,-10145,-1682,Sales staff
42037,0,Y,Y,225000.0,-14127,-1346,Managers
42038,0,Y,Y,247500.0,-11992,-3579,Managers
42039,0,Y,Y,225000.0,-12075,-1430,High skill tech staff
42040,0,N,Y,612000.0,-12563,-3715,Accountants
42041,0,N,Y,135000.0,-19764,-6944,Medicine staff
42042,0,Y,Y,202500.0,-10310,-2257,Sales staff
42043,0,Y,N,67500.0,-22407,-2174,Laborers
42044,0,N,N,135000.0,-11390,-515,Sales staff
42045,0,Y,Y,202500.0,-18752,-11906,Laborers
42046,0,N,Y,202500.0,-15941,-5830,Managers
42047,0,N,N,76500.0,-14234,-2896,Laborers
42048,0,Y,Y,157500.0,-18806,-319,Sales staff
42049,0,Y,Y,72000.0,-12138,-200,Cooking staff
42050,0,N,Y,387000.0,-20082,-4979,Sales staff
42051,0,N,N,225000.0,-15329,-8510,Core staff
42052,0,N,N,148500.0,-14920,-2177,Sales staff
42053,0,N,Y,112500.0,-12847,-1111,Sales staff
42054,0,N,Y,292500.0,-21111,-4816,Core staff
42055,0,N,Y,180000.0,-18077,-3616,Drivers
42056,0,Y,Y,270000.0,-13095,-1652,High skill tech staff
42057,0,N,Y,247500.0,-15302,-596,Laborers
42058,0,N,N,90000.0,-17834,-1330,Medicine staff
42059,0,N,Y,81000.0,-10705,-149,Core staff
42060,0,Y,Y,270000.0,-18879,-2025,Managers
42061,0,N,Y,135000.0,-15562,-7824,Laborers
42062,0,N,Y,157500.0,-10347,-2420,Core staff
42063,0,N,Y,202500.0,-11468,-4448,Laborers
42064,0,Y,Y,450000.0,-15098,-1562,Managers
42065,0,Y,Y,202500.0,-19906,-5982,Laborers
42066,0,Y,N,315000.0,-19801,-1077,Core staff
42067,0,Y,Y,270000.0,-15167,-2162,Drivers
42068,0,N,Y,112500.0,-13541,-3427,Core staff
42069,0,N,Y,135000.0,-17439,-6853,Laborers
42070,0,N,N,225000.0,-19124,-5064,Laborers
42071,0,Y,Y,135000.0,-11325,-2433,Laborers
42072,0,N,Y,121500.0,-13877,-968,Medicine staff
42073,0,Y,Y,180000.0,-20014,-249,Security staff
42074,0,Y,Y,135000.0,-12175,-1463,Core staff
42075,0,Y,Y,360000.0,-10929,-3318,Drivers
42076,0,N,Y,315000.0,-10874,-3084,Core staff
42077,0,Y,N,90000.0,-10198,-560,Drivers
42078,0,Y,Y,108000.0,-19316,-6039,Core staff
42079,0,N,Y,202500.0,-17279,-4363,Accountants
42080,0,Y,N,162000.0,-14786,-4601,Sales staff
42081,0,Y,Y,126000.0,-12264,-1097,Laborers
42082,0,N,N,450000.0,-19046,-1002,Core staff
42083,0,Y,Y,112500.0,-14784,-5817,Security staff
42084,0,N,Y,252000.0,-16482,-1051,Core staff
42085,0,N,Y,157500.0,-12289,-1812,Core staff
42086,0,N,Y,216000.0,-18067,-6517,High skill tech staff
42087,0,Y,N,315000.0,-11714,-1434,Sales staff
42088,0,N,Y,247500.0,-12309,-2788,Laborers
42089,0,Y,Y,189000.0,-18891,-477,High skill tech staff
42090,0,Y,Y,135000.0,-9981,-1866,Laborers
42091,0,Y,N,225000.0,-12537,-3760,High skill tech staff
42092,0,N,Y,225000.0,-9183,-2054,Drivers
42093,0,Y,N,225000.0,-15243,-7260,High skill tech staff
42094,0,N,Y,135000.0,-16300,-9698,Managers
42095,0,Y,Y,270000.0,-16877,-2468,Core staff
42096,0,N,N,157500.0,-21131,-7513,IT staff
42097,0,Y,Y,225000.0,-11177,-4205,Laborers
42098,0,N,Y,292500.0,-13577,-1266,Accountants
42099,0,N,Y,225000.0,-13933,-3625,Accountants
42100,0,N,N,216000.0,-20062,-561,Cleaning staff
42101,0,Y,Y,202500.0,-10564,-897,Core staff
42102,0,Y,Y,180000.0,-9393,-2757,Laborers
42103,0,N,Y,99000.0,-10633,-127,Sales staff
42104,0,Y,Y,360000.0,-18356,-1820,High skill tech staff
42105,0,N,N,211500.0,-15964,-276,Cleaning staff
42106,0,N,Y,180000.0,-10138,-224,Laborers
42107,0,N,Y,270000.0,-12721,-5252,Medicine staff
42108,0,Y,N,119250.0,-17542,-645,Drivers
42109,0,N,Y,76500.0,-19380,-5022,Laborers
42110,0,N,N,76500.0,-17308,-6224,Medicine staff
42111,0,N,N,180000.0,-14069,-2500,Core staff
42112,0,N,Y,157500.0,-17262,-1107,Sales staff
42113,0,Y,N,247500.0,-20952,-3852,Managers
42114,0,Y,N,144000.0,-14407,-1345,HR staff
42115,0,Y,Y,180000.0,-13194,-809,Drivers
42116,0,N,Y,450000.0,-20142,-3093,Core staff
42117,0,Y,N,180000.0,-14240,-3541,Core staff
42118,0,N,Y,135000.0,-13782,-3032,Security staff
42119,0,Y,N,180000.0,-14240,-3541,Core staff
42120,0,N,Y,270000.0,-16922,-1386,Realty agents
42121,0,Y,Y,405000.0,-13886,-4003,Accountants
42122,0,N,Y,157500.0,-16562,-1043,Security staff
42123,0,Y,Y,225000.0,-16084,-1382,Laborers
42124,0,N,Y,130500.0,-13520,-5488,Core staff
42125,0,Y,N,247500.0,-13546,-2142,Laborers
42126,0,Y,N,135000.0,-10583,-1184,Laborers
42127,0,Y,N,900000.0,-19063,-7404,Managers
42128,0,N,Y,67500.0,-11510,-2955,Sales staff
42129,0,N,Y,135000.0,-19924,-4822,Drivers
42130,0,Y,N,315000.0,-13230,-3643,High skill tech staff
42131,0,N,Y,315000.0,-11377,-1100,Drivers
42132,0,N,Y,157500.0,-11935,-1200,Drivers
42133,0,Y,Y,180000.0,-16244,-8206,Core staff
42134,0,Y,Y,360000.0,-17389,-2113,Drivers
42135,0,Y,Y,315000.0,-16314,-882,Managers
42136,0,N,N,180000.0,-10656,-926,Laborers
42137,0,Y,Y,472500.0,-17844,-2045,Managers
42138,0,N,N,67500.0,-16366,-108,Cleaning staff
42139,0,N,Y,180000.0,-10305,-210,Laborers
42140,0,N,Y,112500.0,-13741,-5221,Laborers
42141,0,N,N,225000.0,-19124,-5064,Laborers
42142,0,N,Y,171000.0,-10145,-107,Laborers
42143,0,N,Y,112500.0,-9597,-656,Core staff
42144,0,N,Y,202500.0,-10106,-93,Accountants
42145,0,Y,Y,180000.0,-16701,-2457,Sales staff
42146,0,N,N,180000.0,-14542,-3179,Laborers
42147,0,N,N,135000.0,-20725,-1847,Secretaries
42148,0,N,N,121500.0,-10312,-703,Laborers
42149,0,N,Y,157500.0,-11099,-2011,Sales staff
42150,0,N,N,225000.0,-16768,-3088,Laborers
42151,0,N,Y,112500.0,-14491,-1955,Sales staff
42152,0,Y,N,225000.0,-18617,-2928,Managers
42153,0,Y,N,191700.0,-15473,-6557,Drivers
42154,0,N,Y,112500.0,-8963,-1486,Core staff
42155,0,N,Y,112500.0,-14608,-1261,Sales staff
42156,0,N,N,90000.0,-9900,-170,Drivers
42157,0,Y,Y,225000.0,-17402,-3153,Core staff
42158,0,N,Y,180000.0,-12051,-2836,Core staff
42159,0,Y,Y,450000.0,-10837,-588,Sales staff
42160,0,Y,N,135000.0,-10068,-219,Sales staff
42161,0,N,Y,157500.0,-18333,-7213,Medicine staff
42162,0,N,N,135000.0,-15124,-717,Low-skill Laborers
42163,0,N,Y,337500.0,-17738,-4710,Laborers
42164,0,Y,Y,270000.0,-18225,-6690,Managers
42165,0,N,N,157500.0,-16509,-2013,Sales staff
42166,0,Y,Y,180000.0,-16971,-1375,Cleaning staff
42167,0,N,Y,135000.0,-16493,-9255,Core staff
42168,0,Y,Y,198000.0,-21111,-1159,Drivers
42169,0,Y,Y,180000.0,-8507,-1082,Core staff
42170,0,Y,Y,135000.0,-10532,-117,Private service staff
42171,0,Y,N,270000.0,-18806,-3654,Sales staff
42172,0,N,N,126000.0,-10088,-1797,High skill tech staff
42173,0,N,Y,225000.0,-11268,-1741,Sales staff
42174,0,N,Y,121500.0,-14866,-5992,Medicine staff
42175,0,Y,N,180000.0,-14527,-3208,Laborers
42176,0,Y,Y,112500.0,-15174,-3292,Sales staff
42177,0,N,N,157500.0,-11811,-4676,Laborers
42178,0,N,Y,157500.0,-19826,-1048,Cleaning staff
42179,0,Y,Y,427500.0,-11943,-3150,High skill tech staff
42180,0,Y,Y,112500.0,-10101,-505,Laborers
42181,0,Y,Y,135000.0,-21453,-3388,Laborers
42182,0,N,Y,247500.0,-17698,-695,Sales staff
42183,0,N,Y,270000.0,-14638,-5891,Laborers
42184,0,N,Y,157500.0,-11853,-5061,Waiters/barmen staff
42185,0,N,Y,139500.0,-17801,-8479,Managers
42186,0,Y,Y,157500.0,-14330,-1936,Sales staff
42187,0,N,N,103500.0,-14122,-187,Laborers
42188,0,N,Y,135000.0,-20111,-10290,Medicine staff
42189,0,N,N,99000.0,-16378,-370,Core staff
42190,0,N,Y,351000.0,-17435,-4184,Medicine staff
42191,0,Y,Y,222750.0,-16944,-1324,Drivers
42192,0,Y,Y,157500.0,-16415,-9756,Laborers
42193,0,Y,Y,103500.0,-17138,-8072,Core staff
42194,0,N,Y,67500.0,-15397,-1894,Core staff
42195,0,N,Y,135000.0,-10288,-2616,Managers
42196,0,N,Y,90000.0,-21532,-4630,Laborers
42197,0,N,Y,630000.0,-22001,-1539,Accountants
42198,0,Y,Y,117000.0,-11736,-1816,Cooking staff
42199,0,Y,Y,112500.0,-17300,-1235,Drivers
42200,0,N,N,135000.0,-14677,-5361,Cleaning staff
42201,0,Y,N,148500.0,-10986,-3595,Laborers
42202,0,Y,Y,225000.0,-18868,-11954,Managers
42203,0,N,N,180000.0,-23734,-6067,Managers
42204,0,N,Y,76500.0,-15602,-5061,Sales staff
42205,0,Y,N,337500.0,-17079,-681,Laborers
42206,0,Y,N,180000.0,-9679,-2512,Sales staff
42207,0,Y,Y,180000.0,-19307,-603,Laborers
42208,0,N,N,180000.0,-9930,-2324,Laborers
42209,0,Y,N,216000.0,-14775,-4327,Medicine staff
42210,0,Y,Y,135000.0,-14687,-786,Sales staff
42211,0,Y,Y,112500.0,-16057,-3030,Cooking staff
42212,0,Y,Y,292500.0,-21886,-3649,Managers
42213,0,N,N,180000.0,-18234,-2965,Core staff
42214,0,N,Y,157500.0,-15554,-96,Laborers
42215,0,N,Y,112500.0,-12022,-2317,Laborers
42216,0,N,Y,135000.0,-14309,-1359,Security staff
42217,0,N,N,234000.0,-17960,-1626,Cleaning staff
42218,0,Y,Y,135000.0,-15191,-1748,Core staff
42219,0,N,Y,315000.0,-22334,-14810,Medicine staff
42220,0,N,N,157500.0,-11680,-3695,Sales staff
42221,0,Y,N,337500.0,-11344,-3309,Core staff
42222,0,Y,N,135000.0,-13241,-436,Laborers
42223,0,N,N,675000.0,-10885,-1039,Sales staff
42224,0,N,Y,112500.0,-10815,-2806,Managers
42225,0,Y,Y,202500.0,-11998,-1497,Managers
42226,0,N,N,247500.0,-16306,-4904,Laborers
42227,0,N,Y,202500.0,-16834,-1692,Medicine staff
42228,0,Y,Y,103500.0,-13414,-1700,Cooking staff
42229,0,N,Y,180000.0,-10645,-3868,Sales staff
42230,0,N,N,238500.0,-8794,-124,Security staff
42231,0,Y,Y,450000.0,-17296,-3078,Managers
42232,0,Y,N,81000.0,-18422,-5494,Laborers
42233,0,N,Y,112500.0,-14608,-1261,Sales staff
